exit_id,feature,training_cliffs_delta,training_absolute_cliffs_delta,heldout_cliffs_delta,heldout_absolute_cliffs_delta,effect_direction_survived,heldout_to_training_abs_effect_ratio
fixed_30m,obs_directional_underlying_acceleration_5m_pct,-0.02223508509594896,0.02223508509594896,0.05737369985141161,0.05737369985141161,False,2.5803229267543752
fixed_30m,obs_distance_from_session_high_pct,0.02202445553867305,0.02202445553867305,0.015988732045567167,0.015988732045567167,True,0.7259535663659121
fixed_30m,obs_directional_distance_from_favorable_extreme_pct,0.020546832919309477,0.020546832919309477,-0.04343424962852893,0.04343424962852893,False,2.113914577448593
fixed_30m,obs_relative_spread_pct,-0.019111818569166106,0.019111818569166106,0.007160104011887158,0.007160104011887158,False,0.3746427366906283
fixed_30m,obs_iv_change_5m_points,-0.019107954545454553,0.019107954545454553,-0.05773847962512213,0.05773847962512213,True,3.0216986066076394
fixed_30m,obs_iv_change_15m_points,0.017157218326629087,0.017157218326629087,-0.09012981071653225,0.09012981071653225,False,5.253171522369981
fixed_30m,obs_opening_range_width_pct,-0.015781942133146876,0.015781942133146876,0.037413323427439416,0.037413323427439416,False,2.370641275439736
fixed_30m,obs_premium_momentum_10m_pct,-0.015576136153518383,0.015576136153518383,-0.06560178306092124,0.06560178306092124,True,4.211685260988356
fixed_30m,entry_minutes_from_open,-0.015499762840765707,0.015499762840765707,-0.004271916790490327,0.004271916790490327,True,0.27561175189434634
fixed_30m,entry_implied_volatility,0.015199897097010195,0.015199897097010195,0.011698241703813839,0.011698241703813839,True,0.7696263750440041
fixed_30m,obs_option_smi_signal_3,0.014483129446221543,0.014483129446221543,-0.058987090367428,0.058987090367428,False,4.072813861566151
fixed_30m,obs_implied_volatility,0.014207044031224525,0.014207044031224525,0.012060425953442255,0.012060425953442255,True,0.8489046649630712
fixed_30m,obs_relative_trade_count_6bar,0.01390440976205598,0.01390440976205598,-0.02216149617741836,0.02216149617741836,False,1.5938465966311859
fixed_30m,obs_delta_drift_5m,-0.013375000000000026,0.013375000000000026,0.01228619210835702,0.01228619210835702,False,0.9185938024939809
fixed_30m,obs_directional_underlying_return_10m_pct,-0.01303330680365622,0.01303330680365622,-0.04209695393759283,0.04209695393759283,True,3.229951889552958
fixed_30m,obs_delta_drift_15m,0.013021783571098844,0.013021783571098844,0.06551152284554251,0.06551152284554251,True,5.030917806907945
fixed_30m,obs_underlying_macd_histogram,-0.012800897592819216,0.012800897592819216,0.06503324685142875,0.06503324685142875,False,5.08036615244151
fixed_30m,obs_underlying_return_60m_pct,0.011194373755113896,0.011194373755113896,0.047590807279285885,0.047590807279285885,True,4.25131484086326
fixed_30m,obs_underlying_acceleration_5m_pct,-0.010727636688131592,0.010727636688131592,-0.033512877662209006,0.033512877662209006,True,3.1239758239841984
fixed_30m,obs_quote_update_count_5m,-0.010428574873984076,0.010428574873984076,0.019675581971272837,0.019675581971272837,False,1.8866990177494967
fixed_30m,obs_directional_underlying_return_60m_pct,-0.009622425102023047,0.009622425102023047,-0.0670192274703354,0.0670192274703354,True,6.964899883319963
fixed_30m,obs_premium_acceleration_pct_per_minute2,-0.009587664504095983,0.009587664504095983,-0.04450222882615151,0.04450222882615151,True,4.6416130651150285
fixed_30m,obs_distance_above_opening_range_high_pct,0.008671988680671205,0.008671988680671205,-0.022285165923724648,0.022285165923724648,False,2.5697872476927395
fixed_30m,entry_ask,-0.008334338245343242,0.008334338245343242,-0.06161775631500743,0.06161775631500743,True,7.3932392112158345
fixed_30m,entry_midpoint,-0.008209729156115064,0.008209729156115064,-0.06110079247152056,0.06110079247152056,True,7.4424857762828
fixed_30m,entry_bid,-0.007899412327456612,0.007899412327456612,-0.06028046062407133,0.06028046062407133,True,7.631005716026466
fixed_30m,obs_option_vwap_deviation_pct,0.007788445464824045,0.007788445464824045,-0.04323573507363965,0.04323573507363965,False,5.551266330220933
fixed_30m,obs_midpoint,-0.007769175730973021,0.007769175730973021,-0.05193474492322936,0.05193474492322936,True,6.684717494055832
fixed_30m,obs_option_smi_10_3,0.007538495720311733,0.007538495720311733,-0.06268186188742297,0.06268186188742297,False,8.314903160126878
fixed_30m,obs_distance_below_opening_range_low_pct,0.006912186768926576,0.006912186768926576,-0.013363670133729522,0.013363670133729522,False,1.9333491094027289
fixed_30m,obs_underlying_return_30m_pct,0.006240905546310405,0.006240905546310405,0.11203566121842501,0.11203566121842501,True,17.951827725490894
fixed_30m,obs_underlying_price,0.006012589537660151,0.006012589537660151,0.008710995542347666,0.008710995542347666,True,1.4487926521153516
fixed_30m,obs_underlying_realized_volatility_proxy_30m_pct,-0.005732018104494752,0.005732018104494752,0.03769811788013877,0.03769811788013877,False,6.5767618302841475
fixed_30m,obs_underlying_return_10m_pct,-0.005714331653120408,0.005714331653120408,0.05147350173353149,0.05147350173353149,False,9.00779038707414
fixed_30m,entry_relative_spread_pct,-0.005449034882505699,0.005449034882505699,-0.013283184744923182,0.013283184744923182,True,2.437713288929251
fixed_30m,entry_calculated_gamma,-0.00520624814091275,0.00520624814091275,0.0169947994056463,0.0169947994056463,False,3.264308374411597
fixed_30m,obs_directional_vwap_distance_pct,0.0048525191134263235,0.0048525191134263235,-0.02958147597820704,0.02958147597820704,False,6.096107050121397
fixed_30m,entry_gamma_delta_pp_per_1pct_spot,-0.004374984926319825,0.004374984926319825,0.012184249628528931,0.012184249628528931,False,2.784980939072206
fixed_30m,obs_distance_from_session_low_pct,0.004252787625915522,0.004252787625915522,0.05479507181773147,0.05479507181773147,True,12.884506972279253
fixed_30m,obs_underlying_ma_gap_pct,0.004127005258603544,0.004127005258603544,0.04733104283172662,0.04733104283172662,True,11.468617039693823
fixed_30m,obs_gamma_delta_pp_per_1pct_spot,-0.004006785165890925,0.004006785165890925,0.012561911837543294,0.012561911837543294,False,3.135159814526792
fixed_30m,obs_premium_underlying_divergence_15m_pct,-0.003936039360393551,0.003936039360393551,0.06439450222882614,0.06439450222882614,False,16.360228222511363
fixed_30m,obs_directional_ma_gap_pct,-0.0039093902170518335,0.0039093902170518335,-0.04534114913910137,0.04534114913910137,True,11.598010590330436
fixed_30m,obs_calculated_gamma,-0.003894235020781567,0.003894235020781567,0.01781203566121836,0.01781203566121836,False,4.573949842822664
fixed_30m,obs_underlying_vwap_proxy_distance_pct,-0.003841175666658647,0.003841175666658647,0.05499009410599309,0.05499009410599309,False,14.315953988594265
fixed_30m,entry_premium_pct_underlying,-0.0033443471689619253,0.0033443471689619253,-0.054959138187221424,0.054959138187221424,True,16.433442884543762
fixed_30m,obs_valid_nbbo_rate_5m,0.002952029520295163,0.002952029520295163,0.0014858841010401136,0.0014858841010401136,True,0.5033432392273453
fixed_30m,entry_delta_distance_050,-0.001524250536622973,0.001524250536622973,-0.003361812778603257,0.003361812778603257,True,2.2055513170764325
fixed_30m,obs_option_bar_range_pct,-0.0013414440327974564,0.0013414440327974564,0.11862976074987719,0.11862976074987719,False,88.43437210159703
fixed_30m,obs_delta,-0.0012782480765983761,0.0012782480765983761,-0.005782565626547775,0.005782565626547775,True,4.523821105161459
fixed_30m,obs_premium_momentum_60m_pct,0.0012688455183809122,0.0012688455183809122,-0.062232825835649486,0.062232825835649486,False,49.04681061179188
fixed_30m,obs_underlying_return_15m_pct,0.0008642243285177376,0.0008642243285177376,0.08966691431401674,0.08966691431401674,True,103.75421213587879
fixed_30m,entry_quote_age_seconds,0.0,0.0,0.0,0.0,True,
fixed_30m,obs_mean_source_sequence_gap_5m,0.0,0.0,0.0,0.0,True,
fixed_30m,obs_quote_age_seconds,0.0,0.0,0.0,0.0,True,
fixed_30m,obs_quote_observations_5m,0.0,0.0,0.0,0.0,True,
fixed_30m,obs_source_sequence_gap_5m,0.0,0.0,0.0,0.0,True,
fixed_60m,obs_option_rsi_14,0.06325618601502958,0.06325618601502958,-0.017176057025681035,0.017176057025681035,False,0.2715316573402011
fixed_60m,obs_abs_delta,-0.06213468260682187,0.06213468260682187,-0.13462614037500575,0.13462614037500575,True,2.1666826758719924
fixed_60m,entry_otm_pct,0.06129271679622028,0.06129271679622028,0.13059184889744646,0.13059184889744646,True,2.1306258838488885
fixed_60m,obs_option_atr_14_pct,-0.05502515577851208,0.05502515577851208,0.035475347163658855,0.035475347163658855,False,0.6447114353742976
fixed_60m,obs_underlying_return_60m_pct,0.05215351758155151,0.05215351758155151,-0.009799295028603328,0.009799295028603328,False,0.18789327130773772
fixed_60m,obs_relative_spread_pct,-0.05185471899889871,0.05185471899889871,-0.027781598129555718,0.027781598129555718,True,0.53575833918116
fixed_60m,obs_delta_drift_15m,0.051296001357207244,0.051296001357207244,0.04272565979152798,0.04272565979152798,True,0.832923788620512
fixed_60m,obs_directional_macd_histogram,-0.05091882379497947,0.05091882379497947,0.030127933576209465,0.030127933576209465,False,0.5916855758003593
fixed_60m,entry_delta_distance_050,-0.050699110947949766,0.050699110947949766,-0.025162364950564675,0.025162364950564675,True,0.4963078144781989
fixed_60m,obs_directional_underlying_return_15m_pct,-0.04695375971652482,0.04695375971652482,0.0494414645700576,0.0494414645700576,False,1.0529820161058852
fixed_60m,entry_abs_delta,-0.046782174266970955,0.046782174266970955,-0.1482082550161219,0.1482082550161219,True,3.168049739850581
fixed_60m,obs_delta,-0.04519002090948265,0.04519002090948265,-0.036281116765231713,0.036281116765231713,True,0.8028568262427712
fixed_60m,obs_delta_distance_050,-0.042735949944933016,0.042735949944933016,-0.07905683155304943,0.07905683155304943,True,1.849890587547892
fixed_60m,obs_premium_velocity_15m_pct_per_minute,-0.04169526424159231,0.04169526424159231,0.01408640107581105,0.01408640107581105,False,0.33784175090463703
fixed_60m,obs_premium_momentum_15m_pct,-0.041689677738583564,0.041689677738583564,0.01413224529714685,0.01413224529714685,False,0.33898667640857144
fixed_60m,obs_underlying_ma_gap_pct,0.039704050240268574,0.039704050240268574,0.004353102066760428,0.004353102066760428,True,0.10963874064277282
fixed_60m,obs_option_smi_gap,-0.039321311687492866,0.039321311687492866,0.026095942429562147,0.026095942429562147,False,0.663659000924494
fixed_60m,obs_underlying_rsi_14,0.03799801683150705,0.03799801683150705,-0.05045553479592424,0.05045553479592424,False,1.3278465299822624
fixed_60m,obs_premium_momentum_30m_pct,-0.03692279452841929,0.03692279452841929,0.017258821192255303,0.017258821192255303,False,0.46742998228293026
fixed_60m,obs_option_macd_histogram,-0.03690930112420354,0.03690930112420354,0.006385463037291039,0.006385463037291039,False,0.17300417084038813
fixed_60m,entry_relative_spread_pct,-0.03445755055785227,0.03445755055785227,-0.059236846528828324,0.059236846528828324,True,1.7191252880663421
fixed_60m,obs_directional_underlying_return_30m_pct,-0.02827488787090393,0.02827488787090393,0.030614771008114383,0.030614771008114383,False,1.0827548157889706
fixed_60m,obs_underlying_return_10m_pct,0.026803243364032392,0.026803243364032392,0.010999556839193847,0.010999556839193847,True,0.4103815605373449
fixed_60m,obs_log1p_premium_turnover,0.026352025380627753,0.026352025380627753,0.05114243802988483,0.05114243802988483,True,1.9407403146887272
fixed_60m,obs_premium_turnover,0.026352025380627753,0.026352025380627753,0.05114243802988483,0.05114243802988483,True,1.9407403146887272
fixed_60m,obs_distance_from_session_high_pct,0.025312445132559702,0.025312445132559702,-0.01761640611867543,0.01761640611867543,False,0.695958293496318
fixed_60m,invalidation_distance_underlying_pct,-0.024445739094348107,0.024445739094348107,-0.00028117789086024025,0.00028117789086024025,True,0.011502122712470945
fixed_60m,obs_distance_below_opening_range_low_pct,-0.022235080046607347,0.022235080046607347,0.02363116795794551,0.02363116795794551,False,1.0627876269575731
fixed_60m,obs_iv_change_5m_points,0.02177521961326545,0.02177521961326545,-0.02854501957372768,0.02854501957372768,False,1.3108946812338036
fixed_60m,obs_opening_range_width_vs_prior5,0.021233986535013294,0.021233986535013294,0.038704747933189676,0.038704747933189676,True,1.8227734989550064
fixed_60m,obs_midpoint,-0.020858406090884407,0.020858406090884407,0.019089533764268918,0.019089533764268918,False,0.9151961890612281
fixed_60m,obs_underlying_return_15m_pct,0.020345245885939667,0.020345245885939667,0.039117345925212765,0.039117345925212765,True,1.9226774719024777
fixed_60m,obs_relative_trade_count_6bar,0.02014547093654606,0.02014547093654606,0.02085827223302905,0.02085827223302905,True,1.0353827070475623
fixed_60m,obs_option_vwap_deviation_pct,0.017848206839032432,0.017848206839032432,-0.04417779269535815,0.04417779269535815,False,2.475195020641809
fixed_60m,obs_distance_from_session_low_pct,0.017026065026894965,0.017026065026894965,0.004948119622854907,0.004948119622854907,True,0.2906202704523145
fixed_60m,obs_directional_ma_gap_pct,-0.016757773766240325,0.016757773766240325,0.026927595970491325,0.026927595970491325,False,1.6068719118728527
fixed_60m,obs_premium_acceleration_pct_per_minute2,-0.01658872164849723,0.01658872164849723,-0.07364721343541314,0.07364721343541314,True,4.439595467085605
fixed_60m,obs_directional_vwap_distance_pct,0.016266300617707508,0.016266300617707508,-0.026317639328229392,0.026317639328229392,False,1.617924071781877
fixed_60m,obs_theta_burden_pct_per_provider_unit,0.015611881693827767,0.015611881693827767,0.06180106664221641,0.06180106664221641,True,3.958591786321937
fixed_60m,entry_ask,-0.01407319915085159,0.01407319915085159,0.011742233224835363,0.011742233224835363,False,0.8343684402508312
fixed_60m,entry_midpoint,-0.013875277329970737,0.013875277329970737,0.012967802075215085,0.012967802075215085,False,0.9345976852804595
fixed_60m,entry_minutes_from_open,-0.013745191617053232,0.013745191617053232,-0.02526933480034843,0.02526933480034843,True,1.8384126976445752
fixed_60m,obs_relative_volume_6bar,0.013720163091359927,0.013720163091359927,0.017089381016509586,0.017089381016509586,True,1.2455669005327914
fixed_60m,entry_bid,-0.013508962346969744,0.013508962346969744,0.014297284493956175,0.014297284493956175,False,1.058355492208716
fixed_60m,obs_directional_distance_from_favorable_extreme_pct,0.01317776252573788,0.01317776252573788,-0.027026696618224655,0.027026696618224655,False,2.0509321339975592
fixed_60m,obs_distance_above_opening_range_high_pct,0.012764361303091665,0.012764361303091665,-0.04564861932486741,0.04564861932486741,False,3.5762556575244253
fixed_60m,obs_option_smi_signal_3,0.012651304310089984,0.012651304310089984,-0.03654178961391452,0.03654178961391452,False,2.888381207048415
fixed_60m,entry_theta_burden_pct_per_provider_unit,0.012456305565753167,0.012456305565753167,0.06664221641528756,0.06664221641528756,True,5.35007880655327
fixed_60m,obs_underlying_vwap_proxy_distance_pct,0.012042904343106953,0.012042904343106953,0.002814835190024345,0.002814835190024345,True,0.23373391582533695
fixed_60m,obs_spread_change_5m_pct_points,0.011303091730379355,0.011303091730379355,0.02117697397576368,0.02117697397576368,True,1.8735558801886265
fixed_60m,obs_directional_opening_range_position_pct,0.011251217059583984,0.011251217059583984,-0.015033848316753029,0.015033848316753029,False,1.3361975186450548
fixed_60m,obs_directional_underlying_return_5m_pct,-0.010700547477294875,0.010700547477294875,-0.03669677103867719,0.03669677103867719,True,3.4294292994393802
fixed_60m,obs_premium_momentum_5m_pct,-0.010485068075529513,0.010485068075529513,-0.060783324928559423,0.060783324928559423,True,5.797132120717277
fixed_60m,obs_underlying_price,0.010072464924741897,0.010072464924741897,0.02978346246122343,0.02978346246122343,True,2.956918955166937
fixed_60m,obs_underlying_macd_histogram,-0.009821671250420327,0.009821671250420327,0.05064814030331277,0.05064814030331277,False,5.156774138733796
fixed_60m,obs_directional_underlying_acceleration_5m_pct,-0.009694976935723298,0.009694976935723298,-0.018163480493283868,0.018163480493283868,True,1.8734939354374827
fixed_60m,obs_option_bar_range_pct,-0.008821076387185434,0.008821076387185434,0.07996133860421173,0.07996133860421173,False,9.064805143323923
fixed_60m,obs_iv_change_15m_points,0.008304119738445026,0.008304119738445026,-0.057917498336660045,0.057917498336660045,False,6.974550001792879
fixed_60m,obs_option_smi_10_3,0.006936068785889038,0.006936068785889038,-0.03728881086666913,0.03728881086666913,False,5.376072818443019
fixed_60m,obs_premium_momentum_10m_pct,-0.006900927359499431,0.006900927359499431,-0.04008924341753384,0.04008924341753384,True,5.809254514518143
fixed_60m,obs_calculated_gamma,0.006847456544987418,0.006847456544987418,-0.06994911291431716,0.06994911291431716,False,10.215342361759477
fixed_60m,entry_calculated_gamma,0.006501093358445953,0.006501093358445953,-0.0711227249805162,0.0711227249805162,False,10.940117463182785
fixed_60m,obs_underlying_acceleration_5m_pct,-0.006491516496145322,0.006491516496145322,-0.031886184079830016,0.031886184079830016,True,4.911977670974742
fixed_60m,obs_underlying_return_5m_pct,-0.005746915452267354,0.005746915452267354,-0.008664557832485209,0.008664557832485209,True,1.5076884120622909
fixed_60m,obs_premium_underlying_divergence_15m_pct,-0.00546998451740599,0.00546998451740599,0.054459878665627626,0.054459878665627626,False,9.95613031304409
fixed_60m,entry_gamma_delta_pp_per_1pct_spot,-0.004810777162375657,0.004810777162375657,-0.040786075581839554,0.040786075581839554,True,8.478063773317363
fixed_60m,obs_gamma_delta_pp_per_1pct_spot,-0.004244146142918681,0.004244146142918681,-0.03996699216063815,0.03996699216063815,True,9.41696888249777
fixed_60m,entry_theta,-0.003280075337983468,0.003280075337983468,-0.0661959993276181,0.0661959993276181,True,20.181243571165727
fixed_60m,obs_directional_underlying_return_60m_pct,-0.0031387455188019997,0.0031387455188019997,-0.0004381994337114836,0.0004381994337114836,True,0.13960973614666797
fixed_60m,obs_underlying_realized_volatility_proxy_30m_pct,-0.003086941948252986,0.003086941948252986,0.07552988279160755,0.07552988279160755,False,24.46754233080175
fixed_60m,obs_valid_nbbo_rate_5m,0.0030007501875468634,0.0030007501875468634,0.001512859304084735,0.001512859304084735,True,0.5041603630862418
fixed_60m,obs_opening_range_width_pct,0.002697482881358626,0.002697482881358626,0.040269564021455206,0.040269564021455206,True,14.928570742652076
fixed_60m,obs_theta,-0.002622464126669999,0.002622464126669999,-0.06793807973838228,0.06793807973838228,True,25.906199839862047
fixed_60m,entry_implied_volatility,0.0026025123302102493,0.0026025123302102493,0.0449762374119409,0.0449762374119409,True,17.281853726436488
fixed_60m,obs_directional_underlying_return_10m_pct,-0.00210611163429153,0.00210611163429153,-0.01261632971163984,0.01261632971163984,True,5.990342347585872
fixed_60m,obs_underlying_return_30m_pct,0.0015243172495251756,0.0015243172495251756,0.06364706062134196,0.06364706062134196,True,41.75447115170284
fixed_60m,obs_implied_volatility,0.001351135656254554,0.001351135656254554,0.04650437812313757,0.04650437812313757,True,34.4187335356474
fixed_60m,entry_premium_pct_underlying,0.0004932084084849908,0.0004932084084849908,-0.015296688519078838,0.015296688519078838,False,31.01465477051846
fixed_60m,obs_premium_momentum_60m_pct,-0.0003856586242109161,0.0003856586242109161,-0.02173555796148785,0.02173555796148785,True,56.35957968257623
fixed_60m,obs_quote_update_count_5m,0.000259373353976855,0.000259373353976855,0.003750057305276666,0.003750057305276666,True,14.458144014328086
fixed_60m,obs_delta_drift_5m,-3.538154753224276e-05,3.538154753224276e-05,-0.026168986515876513,0.026168986515876513,True,739.6224399746518
fixed_60m,entry_quote_age_seconds,0.0,0.0,0.0,0.0,True,
fixed_60m,obs_mean_source_sequence_gap_5m,0.0,0.0,0.0,0.0,True,
fixed_60m,obs_quote_age_seconds,0.0,0.0,0.0,0.0,True,
fixed_60m,obs_quote_observations_5m,0.0,0.0,0.0,0.0,True,
fixed_60m,obs_source_sequence_gap_5m,0.0,0.0,0.0,0.0,True,
pt20_sl10_eod,entry_abs_delta,-0.10099765970504415,0.10099765970504415,-0.09596205871547381,0.09596205871547381,True,0.9501414091744658
pt20_sl10_eod,obs_abs_delta,-0.08169578216965345,0.08169578216965345,-0.09558464981129555,0.09558464981129555,True,1.1700071567073047
pt20_sl10_eod,obs_option_rsi_14,0.07713724829112589,0.07713724829112589,0.0030198675496688754,0.0030198675496688754,True,0.039149277639144026
pt20_sl10_eod,entry_otm_pct,0.06765230294254909,0.06765230294254909,0.11165959720784202,0.11165959720784202,True,1.6504921835796824
pt20_sl10_eod,invalidation_distance_underlying_pct,-0.0645247867835731,0.0645247867835731,0.05964062656557889,0.05964062656557889,False,0.9243056744321141
pt20_sl10_eod,obs_option_atr_14_pct,-0.06434455471233058,0.06434455471233058,-0.004028757626517665,0.004028757626517665,True,0.06261225436292621
pt20_sl10_eod,obs_directional_underlying_acceleration_5m_pct,-0.06044422866852772,0.06044422866852772,-0.0428309007715173,0.0428309007715173,True,0.7086019908765685
pt20_sl10_eod,obs_option_smi_gap,-0.05732109898685234,0.05732109898685234,0.016385971594928384,0.016385971594928384,False,0.2858628303460618
pt20_sl10_eod,obs_premium_momentum_60m_pct,0.05690105228811482,0.05690105228811482,-0.013849312772376776,0.013849312772376776,False,0.24339291129892768
pt20_sl10_eod,obs_directional_vwap_distance_pct,0.05479606611632404,0.05479606611632404,-0.0018837046190841589,0.0018837046190841589,False,0.03437663964937427
pt20_sl10_eod,obs_directional_underlying_return_60m_pct,0.0535682021050814,0.0535682021050814,-0.011669799498746913,0.011669799498746913,False,0.2178493778054189
pt20_sl10_eod,obs_directional_opening_range_position_pct,0.05265749125167307,0.05265749125167307,0.01515647439965262,0.01515647439965262,True,0.287831304518729
pt20_sl10_eod,obs_directional_distance_from_favorable_extreme_pct,0.051778812210561576,0.051778812210561576,-0.02546675127751241,0.02546675127751241,False,0.49183730159645944
pt20_sl10_eod,obs_relative_spread_pct,-0.0495402320464845,0.0495402320464845,-0.04957082261781509,0.04957082261781509,True,1.000617489463955
pt20_sl10_eod,obs_option_vwap_deviation_pct,0.04781005313199116,0.04781005313199116,-0.01298106602807192,0.01298106602807192,False,0.2715133152484596
pt20_sl10_eod,obs_option_smi_signal_3,0.04330274746713081,0.04330274746713081,-0.008842574957827698,0.008842574957827698,False,0.20420355462525105
pt20_sl10_eod,obs_underlying_macd_histogram,-0.03810724515870367,0.03810724515870367,-0.008377160366623948,0.008377160366623948,True,0.2198311720444743
pt20_sl10_eod,entry_theta_burden_pct_per_provider_unit,0.03385991394415777,0.03385991394415777,0.03242376674125791,0.03242376674125791,True,0.9575856215917036
pt20_sl10_eod,obs_premium_momentum_5m_pct,-0.033597506876432814,0.033597506876432814,-0.043882969840686736,0.043882969840686736,True,1.3061376846229245
pt20_sl10_eod,entry_ask,-0.03321714484015392,0.03321714484015392,-0.0022110149961591663,0.0022110149961591663,True,0.06656246365540792
pt20_sl10_eod,obs_directional_underlying_return_15m_pct,-0.03307440223328073,0.03307440223328073,0.06221569085868883,0.06221569085868883,False,1.8810828513201372
pt20_sl10_eod,entry_midpoint,-0.03306670951794022,0.03306670951794022,-0.0014127784643132024,0.0014127784643132024,True,0.04272509980307248
pt20_sl10_eod,entry_bid,-0.03277011260425766,0.03277011260425766,-0.0005243645836812139,0.0005243645836812139,True,0.016001305519257988
pt20_sl10_eod,obs_directional_underlying_return_5m_pct,-0.031070877260162555,0.031070877260162555,-0.019825657125680518,0.019825657125680518,True,0.6380784475338884
pt20_sl10_eod,obs_option_smi_10_3,0.030876673052726566,0.030876673052726566,-0.0056252380693258,0.0056252380693258,False,0.182184073385104
pt20_sl10_eod,obs_midpoint,-0.029428909908046363,0.029428909908046363,0.000407468020440227,0.000407468020440227,False,0.013845841443444643
pt20_sl10_eod,obs_premium_velocity_15m_pct_per_minute,-0.028517750513275097,0.028517750513275097,0.031121205036571897,0.031121205036571897,False,1.0912924223137757
pt20_sl10_eod,obs_premium_momentum_15m_pct,-0.028510057797934585,0.028510057797934585,0.03110116562573051,0.03110116562573051,False,1.0908839907011216
pt20_sl10_eod,obs_option_macd_histogram,-0.027929711127870238,0.027929711127870238,-0.015634662956091505,0.015634662956091505,True,0.5597860602464354
pt20_sl10_eod,entry_delta_distance_050,-0.027355295750715047,0.027355295750715047,-0.002157576567248909,0.002157576567248909,True,0.07887235389120263
pt20_sl10_eod,obs_opening_range_width_vs_prior5,-0.02691268109363598,0.02691268109363598,0.04280084165525544,0.04280084165525544,False,1.5903596340453987
pt20_sl10_eod,obs_theta_burden_pct_per_provider_unit,0.02640994650998607,0.02640994650998607,0.03557663404695899,0.03557663404695899,True,1.347092241686549
pt20_sl10_eod,obs_delta_distance_050,-0.026184293526665514,0.026184293526665514,-0.045763334557964,0.045763334557964,True,1.7477399003093061
pt20_sl10_eod,obs_directional_macd_histogram,-0.025649571782572766,0.025649571782572766,-0.009649413598774359,0.009649413598774359,True,0.37620174249187716
pt20_sl10_eod,obs_delta,-0.024368812706314302,0.024368812706314302,-0.046331117865134774,0.046331117865134774,True,1.9012464178498827
pt20_sl10_eod,obs_underlying_return_10m_pct,-0.022358449764004584,0.022358449764004584,0.040539728131993025,0.040539728131993025,False,1.8131725839623696
pt20_sl10_eod,obs_directional_ma_gap_pct,0.0222589579226411,0.0222589579226411,0.008604845446950726,0.008604845446950726,True,0.3865789888662377
pt20_sl10_eod,obs_distance_from_session_high_pct,0.02217724358042905,0.02217724358042905,-0.03163221001302563,0.03163221001302563,False,1.4263364109388412
pt20_sl10_eod,obs_directional_underlying_return_10m_pct,0.022113992365407453,0.022113992365407453,0.023132159914498462,0.023132159914498462,True,1.0460417789907404
pt20_sl10_eod,obs_opening_range_width_pct,-0.019855753039904722,0.019855753039904722,0.042420092849270175,0.042420092849270175,False,2.1364131979289427
pt20_sl10_eod,obs_iv_change_5m_points,0.01930967569356601,0.01930967569356601,0.03167808219178081,0.03167808219178081,True,1.6405289604286808
pt20_sl10_eod,obs_premium_acceleration_pct_per_minute2,0.018422343748130343,0.018422343748130343,-0.025556928626298436,0.025556928626298436,False,1.3872788921817927
pt20_sl10_eod,obs_underlying_price,-0.01806847884246854,0.01806847884246854,0.014037607294345555,0.014037607294345555,False,0.7769114055883478
pt20_sl10_eod,obs_underlying_realized_volatility_proxy_30m_pct,-0.017925736235595346,0.017925736235595346,0.03008583547643706,0.03008583547643706,False,1.6783598219355287
pt20_sl10_eod,obs_underlying_return_5m_pct,-0.016561561381885248,0.016561561381885248,0.006272335593333622,0.006272335593333622,False,0.37872851772262217
pt20_sl10_eod,obs_delta_drift_15m,-0.01614827178130762,0.01614827178130762,0.020845059968206625,0.020845059968206625,False,1.2908539223581657
pt20_sl10_eod,obs_quote_update_count_5m,0.015790580355540262,0.015790580355540262,0.01014996159112913,0.01014996159112913,True,0.6427858484357688
pt20_sl10_eod,obs_underlying_rsi_14,0.015166510704741176,0.015166510704741176,-0.02608604845446949,0.02608604845446949,False,1.7199769256296227
pt20_sl10_eod,obs_underlying_vwap_proxy_distance_pct,-0.014917029791322256,0.014917029791322256,0.0041414782405397865,0.0041414782405397865,False,0.27763424076212717
pt20_sl10_eod,obs_premium_momentum_30m_pct,-0.01448452823995805,0.01448452823995805,0.01011990247486727,0.01011990247486727,False,0.6986698018199714
pt20_sl10_eod,obs_relative_trade_count_6bar,0.014323802519077056,0.014323802519077056,0.0315173774059716,0.0315173774059716,True,2.2003498975914675
pt20_sl10_eod,entry_relative_spread_pct,-0.01383834015135843,0.01383834015135843,-0.056033532614141124,0.056033532614141124,True,4.049151271125579
pt20_sl10_eod,entry_minutes_from_open,0.013140867293822467,0.013140867293822467,0.06443672556026847,0.06443672556026847,True,4.903536739204438
pt20_sl10_eod,obs_spread_change_5m_pct_points,-0.01291435956435294,0.01291435956435294,-0.019301292541999304,0.019301292541999304,True,1.494560566152734
pt20_sl10_eod,obs_underlying_return_15m_pct,-0.012906666849012538,0.012906666849012538,0.033893323536287934,0.033893323536287934,False,2.626032261681957
pt20_sl10_eod,obs_premium_momentum_10m_pct,0.012900683625969966,0.012900683625969966,-0.0034434387629003194,0.0034434387629003194,False,0.26691909225402904
pt20_sl10_eod,obs_calculated_gamma,0.012891281418331513,0.012891281418331513,-0.03547643699275238,0.03547643699275238,False,2.7519713395058294
pt20_sl10_eod,entry_theta,0.01185532908581477,0.01185532908581477,-0.030469924184229003,0.030469924184229003,False,2.570145793817492
pt20_sl10_eod,obs_distance_above_opening_range_high_pct,0.011768144978622885,0.011768144978622885,-0.0385992451821916,0.0385992451821916,False,3.279977027161719
